,Restaurant_id,City,Cuisine Style,Ranking,Price Range,Number of Reviews,Reviews,URL_TA,ID_TA,URL,nr_reviews,excellent,v_good,average,poor,terrible
6483,id_6483,Helsinki,"['Nepali', 'Indian', 'Vegan Options', 'Vegetarian Friendly']",297.0,$$ - $$$,31.0,"[['Great value', 'Lovely Nepalase at the Herttoniemi waterfr...'], ['04/02/2017', '02/23/2017']]",/Restaurant_Review-g189934-d6714137-Reviews-Ravintola_Mantra-Helsinki_Uusimaa.html,d6714137,https://www.tripadvisor.com//Restaurant_Review-g189934-d6714137-Reviews-Ravintola_Mantra-Helsinki_Uusimaa.html,45,12,8,4,0,0
6484,id_6484,Vienna,,1331.0,,5.0,"[[], []]",/Restaurant_Review-g190454-d10298673-Reviews-Leonardelli-Vienna.html,d10298673,https://www.tripadvisor.com//Restaurant_Review-g190454-d10298673-Reviews-Leonardelli-Vienna.html,12,1,0,0,0,0
6485,id_6485,Barcelona,"['Cafe', 'Diner', 'Brew Pub', 'International', 'Pub', 'Healthy', 'Vegetarian Friendly']",2103.0,$$ - $$$,17.0,"[['Comfortable place', 'Great Cafe in the Heart of Gracia'], ['12/07/2017', '12/05/2017']]",/Restaurant_Review-g187497-d12965859-Reviews-Sabio_Infante-Barcelona_Catalonia.html,d12965859,https://www.tripadvisor.com//Restaurant_Review-g187497-d12965859-Reviews-Sabio_Infante-Barcelona_Catalonia.html,76,17,6,5,2,3
6486,id_6486,Stockholm,['Sushi'],1499.0,,3.0,"[['Good value for money; generous portions', 'Delicious Asian food!'], ['10/18/2016', '02/18/2016']]",/Restaurant_Review-g189852-d8139618-Reviews-Dosanko-Stockholm.html,d8139618,https://www.tripadvisor.com//Restaurant_Review-g189852-d8139618-Reviews-Dosanko-Stockholm.html,3,1,2,0,0,0
6487,id_6487,Berlin,"['Steakhouse', 'Barbecue', 'European']",401.0,$$ - $$$,159.0,"[['Nice steakhouse', 'Berlin in November'], ['12/21/2017', '11/20/2017']]",/Restaurant_Review-g187323-d2250571-Reviews-Block_House_Theodor_Heuss_Platz-Berlin.html,d2250571,https://www.tripadvisor.com//Restaurant_Review-g187323-d2250571-Reviews-Block_House_Theodor_Heuss_Platz-Berlin.html,217,29,28,6,3,5
6488,id_6488,Geneva,['French'],593.0,$$ - $$$,32.0,"[['A must the ""Fondue vigneronne""', 'Suisse or France? This is the only questio...'], ['04/20/2015', '12/17/2013']]",/Restaurant_Review-g188057-d2073243-Reviews-Le_Franco_Suisse-Geneva.html,d2073243,https://www.tripadvisor.com//Restaurant_Review-g188057-d2073243-Reviews-Le_Franco_Suisse-Geneva.html,47,0,2,0,0,0
6489,id_6489,Madrid,['Spanish'],3197.0,$,3.0,"[['Friendly neighborhood tapas bar'], ['10/03/2017']]",/Restaurant_Review-g187514-d12868184-Reviews-Vicen_s-Madrid.html,d12868184,https://www.tripadvisor.com//Restaurant_Review-g187514-d12868184-Reviews-Vicen_s-Madrid.html,0,0,0,0,0,0
6490,id_6490,Paris,,10236.0,,10.0,"[['A real parisian bistrot', 'Friendly, great value'], ['06/24/2016', '11/01/2014']]",/Restaurant_Review-g187147-d5972805-Reviews-Le_Pot_de_Vin-Paris_Ile_de_France.html,d5972805,https://www.tripadvisor.com//Restaurant_Review-g187147-d5972805-Reviews-Le_Pot_de_Vin-Paris_Ile_de_France.html,0,0,0,0,0,0
6491,id_6491,Amsterdam,"['Italian', 'European', 'Vegetarian Friendly', 'Vegan Options']",718.0,$$ - $$$,117.0,"[['HomeMade Italian food', 'Awesome homemade pizzas'], ['12/21/2017', '12/06/2017']]",/Restaurant_Review-g188590-d2195437-Reviews-Spuistraat_122_Italian_Restaurant-Amsterdam_North_Holland_Province.html,d2195437,https://www.tripadvisor.com//Restaurant_Review-g188590-d2195437-Reviews-Spuistraat_122_Italian_Restaurant-Amsterdam_North_Holland_Province.html,162,65,21,8,5,2
6492,id_6492,Brussels,"['Belgian', 'European']",2203.0,,2.0,"[['perfect', 'New relaxed Cafe In St. Catherine Area of...'], ['01/25/2015', '06/01/2012']]",/Restaurant_Review-g188644-d2732984-Reviews-Cafe_Claude-Brussels.html,d2732984,https://www.tripadvisor.com//Restaurant_Review-g188644-d2732984-Reviews-Cafe_Claude-Brussels.html,0,0,0,0,0,0
6493,id_6493,Paris,"['Italian', 'Pizza', 'European']",13154.0,$$ - $$$,65.0,"[['Great pizza for a great price', 'Good Italian food'], ['06/30/2016', '06/10/2016']]",/Restaurant_Review-g187147-d2370959-Reviews-Le_Jardin_du_Marais-Paris_Ile_de_France.html,d2370959,https://www.tripadvisor.com//Restaurant_Review-g187147-d2370959-Reviews-Le_Jardin_du_Marais-Paris_Ile_de_France.html,68,10,9,6,2,3
6494,id_6494,Berlin,['American'],4930.0,,17.0,"[['Not worth the money they take', 'Good food, good service, relaxed atmospher...'], ['09/25/2014', '08/02/2014']]",/Restaurant_Review-g187323-d983873-Reviews-New_York_Musik_Cafe-Berlin.html,d983873,https://www.tripadvisor.com//Restaurant_Review-g187323-d983873-Reviews-New_York_Musik_Cafe-Berlin.html,17,0,1,1,2,0
6495,id_6495,Vienna,"['Austrian', 'Cafe', 'European', 'Wine Bar']",1544.0,,6.0,"[[], []]",/Restaurant_Review-g190454-d7185814-Reviews-Zum_Johann-Vienna.html,d7185814,https://www.tripadvisor.com//Restaurant_Review-g190454-d7185814-Reviews-Zum_Johann-Vienna.html,6,6,0,0,0,0
6496,id_6496,Paris,"['French', 'European']",4721.0,$$ - $$$,99.0,"[['Nice quiet restaurant in Montmartre', 'Beautiful courtyard'], ['08/21/2017', '08/10/2017']]",/Restaurant_Review-g187147-d1569972-Reviews-Le_troubadour-Paris_Ile_de_France.html,d1569972,https://www.tripadvisor.com//Restaurant_Review-g187147-d1569972-Reviews-Le_troubadour-Paris_Ile_de_France.html,125,16,15,1,1,3
6497,id_6497,London,"['Asian', 'Chinese']",15409.0,$,15.0,"[['Disappointing Katsu Curry & poor customer...', 'Huge chunks of bone in food.. restaurant w...'], ['04/09/2017', '03/22/2017']]",/Restaurant_Review-g186338-d7855584-Reviews-Yo_Yo_Noodle_Bar-London_England.html,d7855584,https://www.tripadvisor.com//Restaurant_Review-g186338-d7855584-Reviews-Yo_Yo_Noodle_Bar-London_England.html,16,3,2,1,5,4
6498,id_6498,Warsaw,"['Mediterranean', 'European', 'Grill', 'Contemporary', 'Central European', 'Vegetarian Friendly']",109.0,$$ - $$$,59.0,"[['Tasty Balkan cuisine', 'Very tasty'], ['01/06/2018', '01/03/2018']]",/Restaurant_Review-g274856-d12594168-Reviews-Munja-Warsaw_Mazovia_Province_Central_Poland.html,d12594168,https://www.tripadvisor.com//Restaurant_Review-g274856-d12594168-Reviews-Munja-Warsaw_Mazovia_Province_Central_Poland.html,371,80,33,11,3,3
6499,id_6499,London,"['Seafood', 'Mediterranean', 'British', 'Soups', 'Vegetarian Friendly', 'Gluten Free Options']",433.0,$$ - $$$,807.0,"[['Very good lunch', 'Excellent selection of fresh fish'], ['12/26/2017', '12/25/2017']]",/Restaurant_Review-g186338-d1421098-Reviews-FishWorks_Swallow_Street-London_England.html,d1421098,https://www.tripadvisor.com//Restaurant_Review-g186338-d1421098-Reviews-FishWorks_Swallow_Street-London_England.html,1072,397,353,106,44,24
6500,id_6500,London,"['Bar', 'European', 'British', 'Vegetarian Friendly']",10420.0,$$ - $$$,105.0,"[['Good food good service', 'little haven of tranquillity above a busy...'], ['10/30/2017', '09/07/2017']]",/Restaurant_Review-g186338-d1989610-Reviews-London_Wall_Bar_Kitchen-London_England.html,d1989610,https://www.tripadvisor.com//Restaurant_Review-g186338-d1989610-Reviews-London_Wall_Bar_Kitchen-London_England.html,124,28,40,23,12,15
6501,id_6501,Milan,"['Japanese', 'Sushi']",1907.0,$$ - $$$,59.0,"[['FRESH + DELICIOUS', 'the most unfriendly place to have dinner'], ['04/28/2014', '03/12/2012']]",/Restaurant_Review-g187849-d1092400-Reviews-Mi_To-Milan_Lombardy.html,d1092400,https://www.tripadvisor.com//Restaurant_Review-g187849-d1092400-Reviews-Mi_To-Milan_Lombardy.html,68,2,0,0,1,1
6502,id_6502,Milan,"['Italian', 'Fast Food']",1260.0,$,55.0,"[['Panzerotti and more... in Milano', 'The best Panzerotteria in Milan'], ['04/10/2016', '03/13/2016']]",/Restaurant_Review-g187849-d8865667-Reviews-Panzerotti_da_Victoria-Milan_Lombardy.html,d8865667,https://www.tripadvisor.com//Restaurant_Review-g187849-d8865667-Reviews-Panzerotti_da_Victoria-Milan_Lombardy.html,0,0,0,0,0,0
6503,id_6503,Budapest,"['European', 'Eastern European', 'Central European', 'Hungarian']",1037.0,$,49.0,"[['Good Basic Hungarian Food', 'never again'], ['09/04/2017', '08/19/2017']]",/Restaurant_Review-g274887-d1889112-Reviews-Pozsonyi_Vendeglo-Budapest_Central_Hungary.html,d1889112,https://www.tripadvisor.com//Restaurant_Review-g274887-d1889112-Reviews-Pozsonyi_Vendeglo-Budapest_Central_Hungary.html,945,177,98,50,29,37
6504,id_6504,Budapest,"['Bar', 'European', 'Pub', 'Eastern European', 'Central European', 'Hungarian']",339.0,$$ - $$$,98.0,"[['lovely and friendly', 'Authentic goulasch ""Bogracsgulyas""'], ['11/16/2017', '11/09/2017']]",/Restaurant_Review-g274887-d4266200-Reviews-Trombitas_Gosserezo-Budapest_Central_Hungary.html,d4266200,https://www.tripadvisor.com//Restaurant_Review-g274887-d4266200-Reviews-Trombitas_Gosserezo-Budapest_Central_Hungary.html,132,36,20,4,2,1
6505,id_6505,Oslo,,924.0,,5.0,"[['Even better than expected!'], ['05/29/2016']]",/Restaurant_Review-g190479-d3384724-Reviews-Helt_Ratt-Oslo_Eastern_Norway.html,d3384724,https://www.tripadvisor.com//Restaurant_Review-g190479-d3384724-Reviews-Helt_Ratt-Oslo_Eastern_Norway.html,10,1,0,0,0,0
6506,id_6506,Copenhagen,"['Indian', 'Vegetarian Friendly']",1414.0,$$ - $$$,42.0,"[['Indian restaurant with Denish touch', 'Average food. They forgot the rice.'], ['05/02/2017', '04/12/2017']]",/Restaurant_Review-g189541-d4129209-Reviews-Kashmir_Indisk_Restaurant-Copenhagen_Zealand.html,d4129209,https://www.tripadvisor.com//Restaurant_Review-g189541-d4129209-Reviews-Kashmir_Indisk_Restaurant-Copenhagen_Zealand.html,58,5,12,5,3,2
6507,id_6507,Barcelona,"['French', 'Steakhouse']",5626.0,$$ - $$$,4.0,"[['Gourmet delight', ""Can't fault them""], ['07/22/2016', '07/19/2016']]",/Restaurant_Review-g187497-d10278724-Reviews-O_Paris-Barcelona_Catalonia.html,d10278724,https://www.tripadvisor.com//Restaurant_Review-g187497-d10278724-Reviews-O_Paris-Barcelona_Catalonia.html,4,2,0,0,0,1
6508,id_6508,Barcelona,"['Mediterranean', 'Fusion']",7226.0,$$ - $$$,6.0,"[[""What's not to like about...""], ['02/13/2008']]",/Restaurant_Review-g187497-d1006559-Reviews-Noise_i_Art-Barcelona_Catalonia.html,d1006559,https://www.tripadvisor.com//Restaurant_Review-g187497-d1006559-Reviews-Noise_i_Art-Barcelona_Catalonia.html,6,1,0,0,0,0
6509,id_6509,Oporto,"['European', 'Contemporary', 'Portuguese', 'Vegan Options']",251.0,$$$$,32.0,"[['My new favourite place in Porto', 'Amazing Food experience'], ['02/21/2018', '02/21/2018']]",/Restaurant_Review-g189180-d13160625-Reviews-Restaurante_Almeja-Porto_Porto_District_Northern_Portugal.html,d13160625,https://www.tripadvisor.com//Restaurant_Review-g189180-d13160625-Reviews-Restaurante_Almeja-Porto_Porto_District_Northern_Portugal.html,296,84,8,5,0,1
6510,id_6510,Berlin,,4747.0,,3.0,"[[], []]",/Restaurant_Review-g187323-d12033585-Reviews-Cafe_Obergfell-Berlin.html,d12033585,https://www.tripadvisor.com//Restaurant_Review-g187323-d12033585-Reviews-Cafe_Obergfell-Berlin.html,9,3,4,1,0,1
6511,id_6511,London,['Chinese'],14631.0,,3.0,"[[""Don't waste your time or money!"", 'This is forever my local Chinese takeaway...'], ['04/23/2017', '04/02/2017']]",/Restaurant_Review-g186338-d5122960-Reviews-Beijing_House-London_England.html,d5122960,https://www.tripadvisor.com//Restaurant_Review-g186338-d5122960-Reviews-Beijing_House-London_England.html,7,3,1,0,1,2
6512,id_6512,Copenhagen,['Cafe'],1467.0,$$ - $$$,28.0,"[['Loved their strawberry lemonade', 'Good food but slow service'], ['07/19/2017', '03/13/2017']]",/Restaurant_Review-g189541-d1061199-Reviews-Cafe_Emil-Copenhagen_Zealand.html,d1061199,https://www.tripadvisor.com//Restaurant_Review-g189541-d1061199-Reviews-Cafe_Emil-Copenhagen_Zealand.html,37,4,3,2,0,0
6513,id_6513,Lyon,,968.0,,16.0,"[['Beautiful Bugnes!', 'Good Spot for a Quick Bite'], ['07/24/2017', '07/16/2017']]",/Restaurant_Review-g187265-d8563656-Reviews-Bredz-Lyon_Rhone_Auvergne_Rhone_Alpes.html,d8563656,https://www.tripadvisor.com//Restaurant_Review-g187265-d8563656-Reviews-Bredz-Lyon_Rhone_Auvergne_Rhone_Alpes.html,29,3,3,0,0,0
6514,id_6514,Madrid,"['Mediterranean', 'Spanish']",6041.0,$$ - $$$,67.0,"[['Best tapas tradition', 'Excellent original Spanish place to eat'], ['07/26/2017', '05/03/2017']]",/Restaurant_Review-g187514-d6705992-Reviews-Jose_Luis_Paseo_de_la_Habana-Madrid.html,d6705992,https://www.tripadvisor.com//Restaurant_Review-g187514-d6705992-Reviews-Jose_Luis_Paseo_de_la_Habana-Madrid.html,117,6,4,1,3,1
6515,id_6515,Barcelona,,7407.0,,8.0,"[['Very good'], ['10/09/2017']]",/Restaurant_Review-g187497-d12811315-Reviews-Restaurant_Fusion_Lounge-Barcelona_Catalonia.html,d12811315,https://www.tripadvisor.com//Restaurant_Review-g187497-d12811315-Reviews-Restaurant_Fusion_Lounge-Barcelona_Catalonia.html,51,0,1,0,0,0
6516,id_6516,Vienna,,3179.0,,,"[[], []]",/Restaurant_Review-g190454-d694429-Reviews-Hoshigaoka_Saryo-Vienna.html,d694429,https://www.tripadvisor.com//Restaurant_Review-g190454-d694429-Reviews-Hoshigaoka_Saryo-Vienna.html,1,0,0,1,0,0
6517,id_6517,Stockholm,,1691.0,,,"[['Very good food at Ahlens'], ['07/31/2013']]",/Restaurant_Review-g189852-d4277605-Reviews-Cafe_Brydlings-Stockholm.html,d4277605,https://www.tripadvisor.com//Restaurant_Review-g189852-d4277605-Reviews-Cafe_Brydlings-Stockholm.html,1,0,1,0,0,0
6518,id_6518,Hamburg,,2684.0,,,"[[], []]",/Restaurant_Review-g187331-d12790155-Reviews-Jacky_Chang-Hamburg.html,d12790155,https://www.tripadvisor.com//Restaurant_Review-g187331-d12790155-Reviews-Jacky_Chang-Hamburg.html,2,1,0,0,1,0
6519,id_6519,Vienna,"['Austrian', 'European']",773.0,$$ - $$$,48.0,"[['It could be better', 'Focused service in historic atmosphere'], ['01/02/2018', '12/09/2017']]",/Restaurant_Review-g190454-d13157251-Reviews-Sacher_Eck-Vienna.html,d13157251,https://www.tripadvisor.com//Restaurant_Review-g190454-d13157251-Reviews-Sacher_Eck-Vienna.html,1224,256,109,68,34,28
6520,id_6520,Dublin,"['Irish', 'Cafe', 'European', 'Soups', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",46.0,$$ - $$$,641.0,"[['Traditional high quality Irish breakfast...', 'Awesome breakfast!'], ['01/08/2018', '01/03/2018']]",/Restaurant_Review-g186605-d2201173-Reviews-The_Bakehouse-Dublin_County_Dublin.html,d2201173,https://www.tripadvisor.com//Restaurant_Review-g186605-d2201173-Reviews-The_Bakehouse-Dublin_County_Dublin.html,870,506,141,39,13,7
6521,id_6521,Warsaw,"['Pizza', 'Italian']",1761.0,$$ - $$$,25.0,"[[""it's fine but there's nothing special abou..."", 'Good'], ['07/13/2016', '10/02/2015']]",/Restaurant_Review-g274856-d2034139-Reviews-Pizza_Hut_Blue_City-Warsaw_Mazovia_Province_Central_Poland.html,d2034139,https://www.tripadvisor.com//Restaurant_Review-g274856-d2034139-Reviews-Pizza_Hut_Blue_City-Warsaw_Mazovia_Province_Central_Poland.html,27,0,0,4,0,0
6522,id_6522,Barcelona,"['Bar', 'Pub']",5549.0,$$ - $$$,9.0,"[[], []]",/Restaurant_Review-g187497-d12134375-Reviews-BALA_Cocteleria-Barcelona_Catalonia.html,d12134375,https://www.tripadvisor.com//Restaurant_Review-g187497-d12134375-Reviews-BALA_Cocteleria-Barcelona_Catalonia.html,13,0,0,0,0,1
6523,id_6523,Athens,['Diner'],1482.0,$$ - $$$,,"[[], []]",/Restaurant_Review-g189400-d12996991-Reviews-Tramp-Athens_Attica.html,d12996991,https://www.tripadvisor.com//Restaurant_Review-g189400-d12996991-Reviews-Tramp-Athens_Attica.html,3,1,0,0,0,0
6524,id_6524,Edinburgh,"['British', 'Pub']",1480.0,,20.0,"[['Nice little bar', 'At least there is a boozer in the area'], ['11/10/2017', '08/09/2017']]",/Restaurant_Review-g186525-d4973465-Reviews-The_Argyle_Bar_Edinburgh-Edinburgh_Scotland.html,d4973465,https://www.tripadvisor.com//Restaurant_Review-g186525-d4973465-Reviews-The_Argyle_Bar_Edinburgh-Edinburgh_Scotland.html,25,9,13,0,1,2
6525,id_6525,Paris,"['French', 'European']",1957.0,$$ - $$$,74.0,"[['Charming little restaurant in Montparnasse', 'Amazing homemade food!'], ['05/02/2017', '11/24/2016']]",/Restaurant_Review-g187147-d6732455-Reviews-A_la_Table_d_Eulalie-Paris_Ile_de_France.html,d6732455,https://www.tripadvisor.com//Restaurant_Review-g187147-d6732455-Reviews-A_la_Table_d_Eulalie-Paris_Ile_de_France.html,102,10,5,0,0,0
6526,id_6526,Munich,,2225.0,,2.0,"[[], []]",/Restaurant_Review-g187309-d11775919-Reviews-RIO_Filmcafe-Munich_Upper_Bavaria_Bavaria.html,d11775919,https://www.tripadvisor.com//Restaurant_Review-g187309-d11775919-Reviews-RIO_Filmcafe-Munich_Upper_Bavaria_Bavaria.html,6,2,3,0,1,0
6527,id_6527,Dublin,"['American', 'Vegetarian Friendly', 'Vegan Options']",281.0,$$ - $$$,55.0,"[['Burger', 'Loved the Burguer'], ['01/01/2018', '12/26/2017']]",/Restaurant_Review-g186605-d10031280-Reviews-On_The_Pig_s_Back_Eatery-Dublin_County_Dublin.html,d10031280,https://www.tripadvisor.com//Restaurant_Review-g186605-d10031280-Reviews-On_The_Pig_s_Back_Eatery-Dublin_County_Dublin.html,71,46,10,3,2,1
6528,id_6528,Paris,"['Thai', 'Vegetarian Friendly']",3579.0,$$ - $$$,52.0,"[['Good Thai', 'Really Real Thai test'], ['06/27/2016', '01/25/2016']]",/Restaurant_Review-g187147-d7285462-Reviews-Paya_Thai-Paris_Ile_de_France.html,d7285462,https://www.tripadvisor.com//Restaurant_Review-g187147-d7285462-Reviews-Paya_Thai-Paris_Ile_de_France.html,0,0,0,0,0,0
6529,id_6529,Oporto,"['Bar', 'Mediterranean', 'European', 'Contemporary', 'Portuguese', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",27.0,$$ - $$$,383.0,"[['Amazing steak', 'Business dinner'], ['01/28/2018', '01/25/2018']]",/Restaurant_Review-g189180-d10627701-Reviews-CaBARe-Porto_Porto_District_Northern_Portugal.html,d10627701,https://www.tripadvisor.com//Restaurant_Review-g189180-d10627701-Reviews-CaBARe-Porto_Porto_District_Northern_Portugal.html,0,0,0,0,0,0
6530,id_6530,London,"['Brazilian', 'South American']",7972.0,,4.0,"[['Birthday Lunch', 'Excellent food and service'], ['10/22/2017', '05/24/2017']]",/Restaurant_Review-g186338-d12034320-Reviews-Picanha_Brazilian_Steakhouse-London_England.html,d12034320,https://www.tripadvisor.com//Restaurant_Review-g186338-d12034320-Reviews-Picanha_Brazilian_Steakhouse-London_England.html,13,10,1,0,0,2
6531,id_6531,London,"['Japanese', 'Sushi', 'Asian', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",3806.0,$$ - $$$,175.0,"[['Nice', 'Stick to sushi and sashimi'], ['12/21/2017', '11/11/2017']]",/Restaurant_Review-g186338-d3322945-Reviews-Hare_and_Tortoise-London_England.html,d3322945,https://www.tripadvisor.com//Restaurant_Review-g186338-d3322945-Reviews-Hare_and_Tortoise-London_England.html,207,71,69,30,13,9
6532,id_6532,Paris,"['Mediterranean', 'Greek']",13035.0,$$ - $$$,103.0,"[['Tasty Moussaka', 'An enjoyable Greek restaurant'], ['02/17/2017', '06/24/2017']]",/Restaurant_Review-g187147-d1339765-Reviews-Olympie-Paris_Ile_de_France.html,d1339765,https://www.tripadvisor.com//Restaurant_Review-g187147-d1339765-Reviews-Olympie-Paris_Ile_de_France.html,137,10,6,3,3,8
6533,id_6533,Milan,['Italian'],3321.0,$,32.0,"[[], []]",/Restaurant_Review-g187849-d5854580-Reviews-Boh-Milan_Lombardy.html,d5854580,https://www.tripadvisor.com//Restaurant_Review-g187849-d5854580-Reviews-Boh-Milan_Lombardy.html,0,0,0,0,0,0
6534,id_6534,Paris,,10214.0,,41.0,"[['Healthy Dining in PARIS', 'Great for vegitarians and organic food lov...'], ['02/16/2012', '12/30/2011']]",/Restaurant_Review-g187147-d1035498-Reviews-Lemoni_Cafe_et_Lemoni_Traiteur-Paris_Ile_de_France.html,d1035498,https://www.tripadvisor.com//Restaurant_Review-g187147-d1035498-Reviews-Lemoni_Cafe_et_Lemoni_Traiteur-Paris_Ile_de_France.html,54,2,2,0,0,2
6535,id_6535,Berlin,,3001.0,,19.0,"[['Shameless overcharge', 'Very cool place'], ['06/17/2017', '09/23/2015']]",/Restaurant_Review-g187323-d1340184-Reviews-Restaurant_Varadero_kubanische_Spezialitaten-Berlin.html,d1340184,https://www.tripadvisor.com//Restaurant_Review-g187323-d1340184-Reviews-Restaurant_Varadero_kubanische_Spezialitaten-Berlin.html,22,1,1,0,0,1
6536,id_6536,Berlin,,6277.0,,,"[[], []]",/Restaurant_Review-g187323-d5616972-Reviews-Vien_Con_Imbiss_in_Neukolln-Berlin.html,d5616972,https://www.tripadvisor.com//Restaurant_Review-g187323-d5616972-Reviews-Vien_Con_Imbiss_in_Neukolln-Berlin.html,0,0,0,0,0,0
6537,id_6537,Paris,['Japanese'],9378.0,$$ - $$$,3.0,"[[], []]",/Restaurant_Review-g187147-d12511272-Reviews-Karaage_ya_Bourse-Paris_Ile_de_France.html,d12511272,https://www.tripadvisor.com//Restaurant_Review-g187147-d12511272-Reviews-Karaage_ya_Bourse-Paris_Ile_de_France.html,9,2,6,1,0,0
6538,id_6538,Hamburg,"['Seafood', 'Mediterranean', 'European', 'Portuguese', 'Vegetarian Friendly']",1928.0,$$ - $$$,206.0,"[['Muito bom', 'Sadly not that Portuguese'], ['10/02/2017', '09/18/2017']]",/Restaurant_Review-g187331-d1340340-Reviews-O_Pescador_Portugiesische_Spezialitaten-Hamburg.html,d1340340,https://www.tripadvisor.com//Restaurant_Review-g187331-d1340340-Reviews-O_Pescador_Portugiesische_Spezialitaten-Hamburg.html,337,12,3,7,6,13
6539,id_6539,Madrid,"['Mediterranean', 'Fast Food', 'International']",7764.0,$,97.0,"[['Lunch', 'Looks Good, Different Inside'], ['12/14/2017', '10/18/2016']]",/Restaurant_Review-g187514-d2703057-Reviews-Vips-Madrid.html,d2703057,https://www.tripadvisor.com//Restaurant_Review-g187514-d2703057-Reviews-Vips-Madrid.html,117,3,10,1,2,3
